Model,Displ,Cyl,Trans,Drive,Fuel,Cert Region,Stnd,Stnd Description,Underhood ID,Veh Class,Air Pollution Score,City MPG,Hwy MPG,Cmb MPG,Greenhouse Gas Score,SmartWay,Comb CO2
PORSCHE 911 Turbo Cabriolet,3.8,6,AMS-7,4WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,HPRXV03.8T91,small car,5,19,24,21,4,No,430
PORSCHE 911 Turbo S,3.8,6,AMS-7,4WD,Gasoline,CA,L2LEV160,California LEV-II LEV160,HPRXV03.8T91,small car,5,19,24,21,4,No,428
PORSCHE 911 Turbo S,3.8,6,AMS-7,4WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,HPRXV03.8T91,small car,5,19,24,21,4,No,428
PORSCHE 911 Turbo S Cabriolet,3.8,6,AMS-7,4WD,Gasoline,CA,L2LEV160,California LEV-II LEV160,HPRXV03.8T91,small car,5,19,24,21,4,No,430
PORSCHE 911 Turbo S Cabriolet,3.8,6,AMS-7,4WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,HPRXV03.8T91,small car,5,19,24,21,4,No,430
PORSCHE Boxster,2,4,AMS-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HPRXV02.5B82,small car,6,22,29,25,5,No,353
PORSCHE Boxster,2,4,AMS-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HPRXV02.5B82,small car,6,22,29,25,5,No,353
PORSCHE Boxster,2,4,Man-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HPRXV02.5B82,small car,6,21,28,24,5,No,369
PORSCHE Boxster,2,4,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HPRXV02.5B82,small car,6,21,28,24,5,No,369
PORSCHE Boxster S,2.5,4,AMS-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HPRXV02.5B82,small car,6,21,28,24,5,No,372
PORSCHE Boxster S,2.5,4,AMS-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HPRXV02.5B82,small car,6,21,28,24,5,No,372
PORSCHE Boxster S,2.5,4,Man-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HPRXV02.5B82,small car,6,20,26,22,5,No,401
PORSCHE Boxster S,2.5,4,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HPRXV02.5B82,small car,6,20,26,22,5,No,401
PORSCHE Cayenne,3.6,6,SemiAuto-8,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HPRXT03.6PV6,standard SUV,5,18,24,20,4,No,432
PORSCHE Cayenne,3.6,6,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,HPRXT03.6PV6,standard SUV,6,18,24,20,4,No,432
PORSCHE Cayenne GTS,3.6,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HPRXT03.6MCS,standard SUV,6,16,23,19,4,No,476
PORSCHE Cayenne Platinum,3.6,6,SemiAuto-8,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HPRXT03.6PV6,standard SUV,5,17,23,19,4,No,453
PORSCHE Cayenne Platinum,3.6,6,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,HPRXT03.6PV6,standard SUV,6,17,23,19,4,No,453
PORSCHE Cayenne S,3.6,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HPRXT03.6MCS,standard SUV,6,17,24,20,4,No,452
PORSCHE Cayenne S e-Hybrid,3,6,AutoMan-8,4WD,Gasoline/Electricity,FA,B5,Federal Tier 2 Bin 5,HPRXT03.0PHV,standard SUV,5,21/47,24/45,22/46,8,Yes,258
PORSCHE Cayenne S e-Hybrid,3,6,AutoMan-8,4WD,Gasoline/Electricity,CA,U2,California LEV-II ULEV,HPRXT03.0PHV,standard SUV,6,21/47,24/45,22/46,8,Yes,258
PORSCHE Cayenne Turbo,4.8,8,SemiAuto-8,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HPRXT04.8CTD,standard SUV,5,14,21,17,3,No,536
PORSCHE Cayenne Turbo,4.8,8,SemiAuto-8,4WD,Gasoline,CA,L2,California LEV-II LEV,HPRXT04.8CTD,standard SUV,5,14,21,17,3,No,536
PORSCHE Cayenne Turbo S,4.8,8,SemiAuto-8,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HPRXT04.8CTD,standard SUV,5,14,21,17,3,No,536
PORSCHE Cayenne Turbo S,4.8,8,SemiAuto-8,4WD,Gasoline,CA,L2,California LEV-II LEV,HPRXT04.8CTD,standard SUV,5,14,21,17,3,No,536
PORSCHE Macan,2,4,AMS-7,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HPRXT02.0MR4,small SUV,6,20,25,22,5,No,399
PORSCHE Macan GTS,3,6,AMS-7,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HPRXT03.6MCS,small SUV,6,17,23,19,4,No,461
PORSCHE Macan S,3,6,AMS-7,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HPRXT03.6MCS,small SUV,6,17,23,19,4,No,459
PORSCHE Macan Turbo,3.6,6,AMS-7,4WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,HPRXT03.6MT6,small SUV,5,17,23,19,4,No,467
PORSCHE Macan Turbo,3.6,6,AMS-7,4WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,HPRXT03.6MT6,small SUV,5,17,23,19,4,No,467
RAM 1500,3.6,6,Auto-8,2WD,Ethanol/Gas,CA,B4,Federal Tier 2 Bin 4,HCRXT03.65PB,pickup,6,12/17,17/25,14/20,4,No,455/450
RAM 1500,3.6,6,Auto-8,2WD,Ethanol/Gas,FA,B4,Federal Tier 2 Bin 4,HCRXT03.65PB,pickup,6,12/17,17/25,14/20,4,No,455/450
RAM 1500,3.6,6,Auto-8,4WD,Ethanol/Gas,CA,B4,Federal Tier 2 Bin 4,HCRXT03.65PB,pickup,6,11/16,16/23,13/19,4,No,482/475
RAM 1500,3.6,6,Auto-8,4WD,Ethanol/Gas,FA,B4,Federal Tier 2 Bin 4,HCRXT03.65PB,pickup,6,11/16,16/23,13/19,4,No,482/475
RAM 1500,5.7,8,Auto-6,4WD,Gasoline,CA,T3B110,Federal Tier 3 Transitional Bin 110,HCRXT05.75P1,pickup,6,13,19,15,2,No,580
RAM 1500,5.7,8,Auto-6,4WD,Gasoline,FA,T3B110,Federal Tier 3 Transitional Bin 110,HCRXT05.75P1,pickup,6,13,19,15,2,No,580
RAM 1500,5.7,8,Auto-8,2WD,Gasoline,CA,T3B110,Federal Tier 3 Transitional Bin 110,HCRXT05.75P1,pickup,6,15,22,17,3,No,512
RAM 1500,5.7,8,Auto-8,2WD,Gasoline,FA,T3B110,Federal Tier 3 Transitional Bin 110,HCRXT05.75P1,pickup,6,15,22,17,3,No,512
RAM 1500,5.7,8,Auto-8,4WD,Gasoline,CA,T3B110,Federal Tier 3 Transitional Bin 110,HCRXT05.75P1,pickup,6,15,21,17,3,No,527
RAM 1500,5.7,8,Auto-8,4WD,Gasoline,FA,T3B110,Federal Tier 3 Transitional Bin 110,HCRXT05.75P1,pickup,6,15,21,17,3,No,527
RAM Promaster City,2.4,4,Auto-9,2WD,Gasoline,FA,T3B110,Federal Tier 3 Transitional Bin 110,HCRXT02.45P0,special purpose,6,21,28,24,5,No,374
RAM Promaster City,2.4,4,Auto-9,2WD,Gasoline,CA,U2,California LEV-II ULEV,HCRXT02.45P0,special purpose,6,21,28,24,5,No,374
ROLLS-ROYCE Dawn,6.6,12,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HRRGV06.6N74,small car,6,12,19,14,1,No,627
ROLLS-ROYCE Dawn,6.6,12,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HRRGV06.6N74,small car,6,12,19,14,1,No,627
ROLLS-ROYCE Ghost,6.6,12,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HRRGV06.6N74,large car,6,12,19,14,1,No,627
ROLLS-ROYCE Ghost,6.6,12,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HRRGV06.6N74,large car,6,12,19,14,1,No,627
ROLLS-ROYCE Ghost EWB,6.6,12,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HRRGV06.6N74,large car,6,12,19,14,1,No,627
ROLLS-ROYCE Ghost EWB,6.6,12,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HRRGV06.6N74,large car,6,12,19,14,1,No,627
ROLLS-ROYCE Phantom,6.7,12,SemiAuto-8,2WD,Gasoline,CA,L2,California LEV-II LEV,HRRGV06.7LE2,large car,5,11,19,14,1,No,638
ROLLS-ROYCE Phantom,6.7,12,SemiAuto-8,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,HRRGV06.7LE2,large car,5,11,19,14,1,No,638
ROLLS-ROYCE Phantom Coupe,6.7,12,SemiAuto-8,2WD,Gasoline,CA,L2,California LEV-II LEV,HRRGV06.7LE2,small car,5,11,19,14,1,No,638
ROLLS-ROYCE Phantom Coupe,6.7,12,SemiAuto-8,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,HRRGV06.7LE2,small car,5,11,19,14,1,No,638
ROLLS-ROYCE Phantom Drophead Coupe,6.7,12,SemiAuto-8,2WD,Gasoline,CA,L2,California LEV-II LEV,HRRGV06.7LE2,small car,5,11,19,14,1,No,637
ROLLS-ROYCE Phantom Drophead Coupe,6.7,12,SemiAuto-8,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,HRRGV06.7LE2,small car,5,11,19,14,1,No,637
ROLLS-ROYCE Phantom EWB,6.7,12,SemiAuto-8,2WD,Gasoline,CA,L2,California LEV-II LEV,HRRGV06.7LE2,large car,5,11,19,14,1,No,637
ROLLS-ROYCE Phantom EWB,6.7,12,SemiAuto-8,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,HRRGV06.7LE2,large car,5,11,19,14,1,No,637
ROLLS-ROYCE Wraith,6.6,12,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HRRGV06.6N74,midsize car,6,12,19,15,2,No,604
ROLLS-ROYCE Wraith,6.6,12,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HRRGV06.6N74,midsize car,6,12,19,15,2,No,604
SMART ForTwo Convertible,.9,3,AutoMan-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HMBXV00.9U2A,small car,7,33,38,35,8,Yes,251
SMART ForTwo Convertible,.9,3,AutoMan-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HMBXV00.9U2A,small car,7,33,38,35,8,Yes,251
SMART ForTwo Convertible,.9,3,Man-5,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HMBXV00.9U2A,small car,7,31,38,34,8,Yes,258
SMART ForTwo Convertible,.9,3,Man-5,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HMBXV00.9U2A,small car,7,31,38,34,8,Yes,258
SUBARU BRZ,2,4,Man-6,2WD,Gasoline,CA,L2,California LEV-II LEV,HFJXV02.0AJM,small car,5,21,29,24,5,No,366
SUBARU BRZ,2,4,Man-6,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,HFJXV02.0AJM,small car,5,21,29,24,5,No,366
SUBARU BRZ,2,4,SemiAuto-6,2WD,Gasoline,CA,L2,California LEV-II LEV,HFJXV02.0AJM,small car,5,24,33,27,6,No,322
SUBARU BRZ,2,4,SemiAuto-6,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,HFJXV02.0AJM,small car,5,24,33,27,6,No,322
SUBARU Crosstrek,2,4,Man-5,4WD,Gasoline,CA,L2SULEV30/PZEV,California LEV-II SULEV30/PZEV,HFJXT02.0NKR,small SUV,9,23,30,26,6,No,348
SUBARU Crosstrek,2,4,Man-5,4WD,Gasoline,FA,T3B85,Federal Tier 3 Transitional Bin 85,HFJXT02.0NKR,small SUV,7,23,30,26,6,No,348
SUBARU Crosstrek,2,4,SCV-6,4WD,Gasoline,CA,L2SULEV30/PZEV,California LEV-II SULEV30/PZEV,HFJXT02.0NKR,small SUV,9,26,33,29,7,Yes,311
SUBARU Crosstrek,2,4,SCV-6,4WD,Gasoline,FA,T3B85,Federal Tier 3 Transitional Bin 85,HFJXT02.0NKR,small SUV,7,26,33,29,7,Yes,311
SUBARU Forester,2,4,SCV-8,4WD,Gasoline,CA,L2,California LEV-II LEV,HFJXJ02.0FPT,small SUV,5,23,27,25,5,No,359
SUBARU Forester,2,4,SCV-8,4WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,HFJXJ02.0FPT,small SUV,5,23,27,25,5,No,359
SUBARU Forester,2.5,4,CVT,4WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HFJXJ02.5HRV,small SUV,9,26,32,28,6,No,315
SUBARU Forester,2.5,4,CVT,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HFJXJ02.5HRV,small SUV,7,26,32,28,6,No,315
SUBARU Forester,2.5,4,Man-6,4WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HFJXJ02.5HRV,small SUV,9,22,28,24,5,No,368
SUBARU Forester,2.5,4,Man-6,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HFJXJ02.5HRV,small SUV,7,22,28,24,5,No,368
SUBARU Legacy,2.5,4,SCV-6,4WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HFJXJ02.5HRV,midsize car,9,25,34,29,7,Yes,311
SUBARU Legacy,2.5,4,SCV-6,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HFJXJ02.5HRV,midsize car,7,25,34,29,7,Yes,311
SUBARU Legacy,2.5,4,SCV-6,4WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,HFJXJ02.5JSW,midsize car,5,25,34,29,7,Yes,311
SUBARU Legacy,2.5,4,SCV-6,4WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,HFJXJ02.5JSW,midsize car,5,25,34,29,7,Yes,311
SUBARU Legacy,3.6,6,SCV-6,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HFJXJ03.6KTX,midsize car,6,20,28,23,5,No,387
SUBARU Legacy,3.6,6,SCV-6,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HFJXJ03.6KTX,midsize car,6,20,28,23,5,No,387
SUBARU Outback,2.5,4,SCV-6,4WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HFJXJ02.5HRV,small SUV,9,25,32,28,6,No,319
SUBARU Outback,2.5,4,SCV-6,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HFJXJ02.5HRV,small SUV,7,25,32,28,6,No,319
SUBARU Outback,2.5,4,SCV-6,4WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,HFJXJ02.5JSW,small SUV,5,25,32,28,6,No,319
SUBARU Outback,2.5,4,SCV-6,4WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,HFJXJ02.5JSW,small SUV,5,25,32,28,6,No,319
SUBARU Outback,3.6,6,SCV-6,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,HFJXJ03.6KTX,small SUV,6,20,27,22,5,No,398
SUBARU Outback,3.6,6,SCV-6,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HFJXJ03.6KTX,small SUV,6,20,27,22,5,No,398
SUBARU WRX,2,4,Man-6,4WD,Gasoline,CA,L2,California LEV-II LEV,HFJXJ02.0FPT,small car,5,20,27,23,5,No,385
SUBARU WRX,2,4,Man-6,4WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,HFJXJ02.0FPT,small car,5,20,27,23,5,No,385
SUBARU WRX,2,4,SCV-8,4WD,Gasoline,CA,L2,California LEV-II LEV,HFJXJ02.0FPT,small car,5,18,24,21,4,No,420
SUBARU WRX,2,4,SCV-8,4WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,HFJXJ02.0FPT,small car,5,18,24,21,4,No,420
SUBARU WRX,2.5,4,Man-6,4WD,Gasoline,CA,L2,California LEV-II LEV,HFJXV02.5PHU,small car,5,17,23,19,4,No,458
SUBARU WRX,2.5,4,Man-6,4WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,HFJXV02.5PHU,small car,5,17,23,19,4,No,458
TOYOTA 86,2,4,Man-6,2WD,Gasoline,CA,L2,California LEV-II LEV,HFJXV02.0AJM,small car,5,21,28,24,5,No,373
TOYOTA 86,2,4,Man-6,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,HFJXV02.0AJM,small car,5,21,28,24,5,No,373
TOYOTA 86,2,4,SemiAuto-6,2WD,Gasoline,CA,L2,California LEV-II LEV,HFJXV02.0AJM,small car,5,24,32,27,6,No,328
TOYOTA 86,2,4,SemiAuto-6,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,HFJXV02.0AJM,small car,5,24,32,27,6,No,328
TOYOTA Camry,2.5,4,SemiAuto-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HTYXJ02.5B6L,midsize car,6,24,33,27,6,No,321
TOYOTA Camry,2.5,4,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HTYXJ02.5B6L,midsize car,6,24,33,27,6,No,321
TOYOTA Camry,2.5,4,SemiAuto-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HTYXV02.5B6D,midsize car,6,24,33,27,6,No,321
TOYOTA Camry,2.5,4,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HTYXV02.5B6D,midsize car,6,24,33,27,6,No,321
TOYOTA Camry,3.5,6,SemiAuto-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HTYXV03.5B6C,midsize car,6,21,30,24,5,No,363
TOYOTA Camry,3.5,6,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HTYXV03.5B6C,midsize car,6,21,30,24,5,No,363
TOYOTA Camry Hybrid LE,2.5,4,CVT,2WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HTYXV02.5P34,midsize car,9,42,38,40,9,Yes,221
TOYOTA Camry Hybrid LE,2.5,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HTYXV02.5P34,midsize car,8,42,38,40,9,Yes,221
TOYOTA Camry Hybrid XLE/SE,2.5,4,CVT,2WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HTYXV02.5P34,midsize car,9,40,37,38,9,Yes,230
TOYOTA Camry Hybrid XLE/SE,2.5,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HTYXV02.5P34,midsize car,8,40,37,38,9,Yes,230
TOYOTA Corolla,1.8,4,CVT,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HTYXV01.8B6A,midsize car,6,28,36,32,7,Yes,281
TOYOTA Corolla,1.8,4,CVT,2WD,Gasoline,CA,U2,California LEV-II ULEV,HTYXV01.8B6A,midsize car,6,28,36,32,7,Yes,281
TOYOTA Corolla,1.8,4,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HTYXV01.8B6A,midsize car,6,27,35,30,7,Yes,289
TOYOTA Corolla,1.8,4,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HTYXV01.8B6A,midsize car,6,27,35,30,7,Yes,289
TOYOTA Corolla,1.8,4,SCV-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HTYXV01.8B6A,midsize car,6,28,35,31,7,Yes,286
TOYOTA Corolla,1.8,4,SCV-7,2WD,Gasoline,CA,U2,California LEV-II ULEV,HTYXV01.8B6A,midsize car,6,28,35,31,7,Yes,286
TOYOTA Corolla LE Eco,1.8,4,CVT,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HTYXV01.8M5B,midsize car,7,29,38,33,8,Yes,271
TOYOTA Corolla LE Eco,1.8,4,CVT,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HTYXV01.8M5B,midsize car,7,30,40,34,8,Yes,263
TOYOTA Corolla LE Eco,1.8,4,CVT,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HTYXV01.8M5B,midsize car,7,29,38,33,8,Yes,271
TOYOTA Corolla LE Eco,1.8,4,CVT,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HTYXV01.8M5B,midsize car,7,30,40,34,8,Yes,263
TOYOTA Corolla iM,1.8,4,Man-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HTYXV01.8M5B,midsize car,7,27,35,30,7,Yes,297
TOYOTA Corolla iM,1.8,4,Man-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HTYXV01.8M5B,midsize car,7,27,35,30,7,Yes,297
TOYOTA Corolla iM,1.8,4,SCV-7,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HTYXV01.8M5B,midsize car,7,28,36,31,7,Yes,283
TOYOTA Corolla iM,1.8,4,SCV-7,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HTYXV01.8M5B,midsize car,7,28,36,31,7,Yes,283
TOYOTA Land Cruiser,5.7,8,SemiAuto-8,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,HTYXT05.7BEY,standard SUV,5,13,18,15,2,No,595
TOYOTA Land Cruiser,5.7,8,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,HTYXT05.7BEY,standard SUV,6,13,18,15,2,No,595
TOYOTA Mirai,N/A,N/A,CVT,2WD,Hydrogen,FA,T3B0,Federal Tier 3 Bin 0,HTYXV00.0DA7,small car,10,67,67,67,10,Elite,0
TOYOTA Mirai,N/A,N/A,CVT,2WD,Hydrogen,CA,ZEV,California ZEV,HTYXV00.0DA7,small car,10,67,67,67,10,Elite,0
TOYOTA Prius,1.8,4,CVT,2WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HTYXV01.8P33,midsize car,9,54,50,52,10,Elite,171
TOYOTA Prius,1.8,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HTYXV01.8P33,midsize car,8,54,50,52,10,Yes,171
TOYOTA Prius,1.8,4,CVT,2WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HTYXV01.8P34,midsize car,9,54,50,52,10,Elite,171
TOYOTA Prius,1.8,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HTYXV01.8P34,midsize car,8,54,50,52,10,Yes,171
TOYOTA Prius Eco,1.8,4,CVT,2WD,Gasoline,CA,L3SULEV30/PZEV,California LEV-III SULEV30/PZEV,HTYXV01.8P34,midsize car,9,58,53,56,10,Elite,158
TOYOTA Prius Eco,1.8,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HTYXV01.8P34,midsize car,8,58,53,56,10,Yes,158
TOYOTA Prius v,1.8,4,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,HTYXV01.8P3U,station wagon,8,43,39,41,9,Yes,217
TOYOTA Prius v,1.8,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HTYXV01.8P3U,station wagon,8,43,39,41,9,Yes,217
TOYOTA RAV4,2.5,4,SemiAuto-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HTYXJ02.5B6L,small SUV,6,23,29,25,5,No,349
TOYOTA RAV4,2.5,4,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HTYXJ02.5B6L,small SUV,6,23,29,25,5,No,349
TOYOTA RAV4,2.5,4,SemiAuto-6,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HTYXJ02.5B6L,small SUV,6,22,28,25,5,No,357
TOYOTA RAV4,2.5,4,SemiAuto-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,HTYXJ02.5B6L,small SUV,6,22,28,25,5,No,357
TOYOTA RAV4 Hybrid,2.5,4,SCV-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,HTYXT02.5P3M,small SUV,8,34,30,32,7,Yes,275
TOYOTA RAV4 Hybrid,2.5,4,SCV-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,HTYXT02.5P3M,small SUV,8,34,30,32,7,Yes,275
TOYOTA RAV4 LE/XLE,2.5,4,SemiAuto-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HTYXJ02.5B6L,small SUV,6,23,30,26,6,No,338
TOYOTA RAV4 LE/XLE,2.5,4,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,HTYXJ02.5B6L,small SUV,6,23,30,26,6,No,338
TOYOTA RAV4 Limited,2.5,4,SemiAuto-6,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,HTYXJ02.5B6L,small SUV,6,22,28,24,5,No,363
TOYOTA RAV4 Limited,2.5,4,SemiAuto-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,HTYXJ02.5B6L,small SUV,6,22,28,24,5,No,363
TOYOTA Sienna,3.5,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HTYXT03.5M5M,minivan,7,19,27,22,5,No,409
TOYOTA Sienna,3.5,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HTYXT03.5M5M,minivan,7,19,27,22,5,No,409
TOYOTA Sienna,3.5,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HTYXT03.5M5M,minivan,7,18,24,20,4,No,441
TOYOTA Sienna,3.5,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HTYXT03.5M5M,minivan,7,18,24,20,4,No,441
TOYOTA Tacoma,2.7,4,Man-5,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HTYXT02.7M5R,pickup,7,19,21,20,4,No,448
TOYOTA Tacoma,2.7,4,Man-5,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HTYXT02.7M5R,pickup,7,19,21,20,4,No,448
TOYOTA Tacoma,2.7,4,SemiAuto-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HTYXT02.7M5P,pickup,7,19,23,21,4,No,427
TOYOTA Tacoma,2.7,4,SemiAuto-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HTYXT02.7M5P,pickup,7,19,23,21,4,No,427
TOYOTA Tacoma,2.7,4,SemiAuto-6,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HTYXT02.7M5P,pickup,7,19,22,20,4,No,441
TOYOTA Tacoma,2.7,4,SemiAuto-6,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,HTYXT02.7M5P,pickup,7,19,22,20,4,No,441
TOYOTA Tacoma,3.5,6,Man-6,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HTYXT03.5M5N,pickup,7,17,20,18,3,No,483
TOYOTA Tacoma,3.5,6,Man-6,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,HTYXT03.5M5N,pickup,7,17,21,18,3,No,481
